,Geoid,num Evictions,geoid_year,Total Population,Total Housing Units,Total; Estimate; Average household size,Year,Median Year Structure Built,Median Year Moved In,Percent with Bachelor's degree,Median rent burden,Evictions per units,Percent Black,Percent White,Percent Asian,Percent Native,"Percent H, PI"
681,6075033000,2,60750330002013,8173.0,2822.0,3.02,2013,1939.0,2006.0,34.4,32.5,0.0007087172218284905,0.00746359965740854,0.4185733512786003,0.5092377340022024,0.004404747338798483,0.0
682,6075033000,3,60750330002014,8770.0,2852.0,3.2,2014,1939.0,2007.0,4.3,35.6,0.0010518934081346423,0.007411630558722919,0.41961231470923605,0.5173318129988598,0.005473204104903079,0.0
683,6075033000,6,60750330002016,8165.0,2891.0,2.98,2016,1939.0,2010.0,1844.0,34.1,0.0020754064337599448,0.0064911206368646664,0.4237599510104103,0.5238211879975505,0.004041641151255358,0.0
684,6075033000,1,60750330002017,4668.5488,2044.1584,2.5049920000000006,2017,1944.264423076923,2006.5289389067525,508.8582399999993,28.240319999999972,0.0012669595937409496,0.043885500350772814,0.5149930959273683,0.3350392738745711,0.0034737989672508087,0.0031715208803215255
685,6075033000,1,60750330002018,4668.5488,2044.1584,2.5049920000000006,2018,1944.264423076923,2006.5289389067525,508.8582399999993,28.240319999999972,0.0012669595937409496,0.043885500350772814,0.5149930959273683,0.3350392738745711,0.0034737989672508087,0.0031715208803215255
686,6075033100,2,60750331002013,4467.0,1548.0,3.01,2013,1952.0,2004.0,35.9,38.1,0.0012919896640826874,0.0,0.36601746138347885,0.6162972912469219,0.0,0.0
687,6075033100,1,60750331002015,4630.0,1567.0,3.08,2015,1952.0,2006.0,1283.0,34.3,0.0006381620931716656,0.00755939524838013,0.33952483801295896,0.6434125269978401,0.0,0.0
688,6075033100,1,60750331002017,4668.5488,2044.1584,2.5049920000000006,2017,1944.264423076923,2006.5289389067525,508.8582399999993,28.240319999999972,0.0012669595937409496,0.043885500350772814,0.5149930959273683,0.3350392738745711,0.0034737989672508087,0.0031715208803215255
689,6075035100,1,60750351002012,8074.0,2889.0,2.87,2012,1944.0,2004.0,31.1,29.3,0.00034614053305642093,0.00594500866980431,0.3290810007431261,0.6001981669556602,0.0,0.0034679217240525142
690,6075035100,2,60750351002013,7966.0,2888.0,2.84,2013,1945.0,2005.0,31.8,30.1,0.0006925207756232687,0.008787346221441126,0.3355510921416018,0.5969118754707506,0.0,0.0012553351744915891
691,6075035100,5,60750351002014,8031.0,2910.0,2.87,2014,1946.0,2006.0,4.4,29.3,0.001718213058419244,0.010459469555472544,0.3683227493462832,0.5587099987548251,0.0,0.00024903498941601296
692,6075035100,3,60750351002015,8691.0,2965.0,3.0,2015,1946.0,2008.0,2260.0,28.3,0.001011804384485666,0.01173627890921643,0.36152341502703944,0.5632263260844552,0.001956046484869405,0.00023012311586698885
693,6075035100,8,60750351002016,8868.0,2920.0,3.11,2016,1945.0,2010.0,2507.0,28.2,0.0027397260273972603,0.010036084799278304,0.38148398737032024,0.5364230942715381,0.0020297699594046007,0.00011276499774470004
694,6075035100,7,60750351002017,4668.5488,2044.1584,2.5049920000000006,2017,1944.264423076923,2006.5289389067525,508.8582399999993,28.240319999999972,0.0012669595937409496,0.043885500350772814,0.5149930959273683,0.3350392738745711,0.0034737989672508087,0.0031715208803215255
695,6075035100,4,60750351002018,4668.5488,2044.1584,2.5049920000000006,2018,1944.264423076923,2006.5289389067525,508.8582399999993,28.240319999999972,0.0012669595937409496,0.043885500350772814,0.5149930959273683,0.3350392738745711,0.0034737989672508087,0.0031715208803215255
696,6075035201,1,60750352012012,5021.0,1980.0,2.76,2012,1948.0,2006.0,27.0,43.9,0.000505050505050505,0.001593308105954989,0.3819956184027086,0.5508862776339375,0.0,0.02628958374825732
697,6075035201,2,60750352012014,5439.0,1978.0,2.95,2014,1949.0,2009.0,4.1,39.9,0.0010111223458038423,0.00018385732671446958,0.3704725133296562,0.5309799595513881,0.0,0.03309431880860452
698,6075035201,3,60750352012015,5775.0,2006.0,2.94,2015,1948.0,2010.0,1252.0,39.5,0.0014955134596211367,0.00017316017316017316,0.3845887445887446,0.5490909090909091,0.0003463203463203463,0.0013852813852813853
699,6075035201,2,60750352012016,5841.0,2022.0,2.98,2016,1948.0,2011.0,1291.0,33.8,0.0009891196834817012,0.001369628488272556,0.3920561547680192,0.5495634309193631,0.0001712035610340695,0.0015408320493066256
700,6075035201,1,60750352012017,4668.5488,2044.1584,2.5049920000000006,2017,1944.264423076923,2006.5289389067525,508.8582399999993,28.240319999999972,0.0012669595937409496,0.043885500350772814,0.5149930959273683,0.3350392738745711,0.0034737989672508087,0.0031715208803215255
701,6075035201,3,60750352012018,4668.5488,2044.1584,2.5049920000000006,2018,1944.264423076923,2006.5289389067525,508.8582399999993,28.240319999999972,0.0012669595937409496,0.043885500350772814,0.5149930959273683,0.3350392738745711,0.0034737989672508087,0.0031715208803215255
702,6075035202,1,60750352022011,4608.0,1899.0,2.65,2011,1951.0,2005.0,32.4,28.1,0.000526592943654555,0.012369791666666666,0.5130208333333334,0.4097222222222222,0.001953125,0.016276041666666668
703,6075035202,3,60750352022013,4563.0,1877.0,2.6,2013,1951.0,2006.0,33.7,30.0,0.0015982951518380393,0.009204470742932281,0.4670173131711593,0.41463949156256846,0.0,0.00898531667762437
704,6075035202,2,60750352022014,4551.0,1904.0,2.57,2014,1951.0,2007.0,5.1,30.6,0.0010504201680672268,0.004174906613931004,0.45198857393979347,0.41309602285212044,0.0,0.008130081300813009
705,6075035202,6,60750352022015,4571.0,1897.0,2.53,2015,1952.0,2007.0,1068.0,29.2,0.0031628887717448603,0.0056880332531174796,0.44651061036972217,0.4211332312404288,0.0,0.012907460074381974
706,6075035202,3,60750352022016,4650.0,1922.0,2.51,2016,1952.0,2010.0,1285.0,30.8,0.0015608740894901144,0.02193548387096774,0.4556989247311828,0.4101075268817204,0.0,0.011827956989247311
707,6075035202,1,60750352022017,4668.5488,2044.1584,2.5049920000000006,2017,1944.264423076923,2006.5289389067525,508.8582399999993,28.240319999999972,0.0012669595937409496,0.043885500350772814,0.5149930959273683,0.3350392738745711,0.0034737989672508087,0.0031715208803215255
708,6075035202,1,60750352022018,4668.5488,2044.1584,2.5049920000000006,2018,1944.264423076923,2006.5289389067525,508.8582399999993,28.240319999999972,0.0012669595937409496,0.043885500350772814,0.5149930959273683,0.3350392738745711,0.0034737989672508087,0.0031715208803215255
709,6075035300,1,60750353002011,7466.0,2530.0,3.12,2011,1947.0,2005.0,29.3,25.7,0.0003952569169960474,0.0,0.2998928475756764,0.6472006429145459,0.0,0.0
710,6075035300,1,60750353002012,7890.0,2568.0,3.23,2012,1947.0,2004.0,33.7,28.6,0.0003894080996884735,0.0,0.28162230671736377,0.6638783269961978,0.0,0.0
711,6075035300,4,60750353002013,7917.0,2562.0,3.21,2013,1948.0,2004.0,29.1,41.8,0.00156128024980484,0.010610079575596816,0.26449412656309207,0.6438044713906783,0.0,0.0
712,6075035300,4,60750353002014,7885.0,2593.0,3.05,2014,1948.0,2004.0,4.9,43.2,0.0015426147319706903,0.011921369689283449,0.25986049461001903,0.6710209258084971,0.0,0.0011414077362079899
713,6075035300,5,60750353002015,7395.0,2604.0,2.85,2015,1948.0,2004.0,1533.0,46.4,0.0019201228878648233,0.010141987829614604,0.25449628127112917,0.6577417173766058,0.0018931710615280595,0.0018931710615280595
714,6075035300,10,60750353002016,7514.0,2594.0,2.89,2016,1948.0,2006.0,1585.0,47.1,0.0038550501156515036,0.007985094490284802,0.25259515570934254,0.6586372105403248,0.0015970188980569604,0.0018631887143997872
715,6075035300,3,60750353002017,4668.5488,2044.1584,2.5049920000000006,2017,1944.264423076923,2006.5289389067525,508.8582399999993,28.240319999999972,0.0012669595937409496,0.043885500350772814,0.5149930959273683,0.3350392738745711,0.0034737989672508087,0.0031715208803215255
716,6075035300,3,60750353002018,4668.5488,2044.1584,2.5049920000000006,2018,1944.264423076923,2006.5289389067525,508.8582399999993,28.240319999999972,0.0012669595937409496,0.043885500350772814,0.5149930959273683,0.3350392738745711,0.0034737989672508087,0.0031715208803215255
717,6075035400,1,60750354002011,6413.0,2402.0,2.95,2011,1948.0,2005.0,25.6,35.5,0.00041631973355537054,0.014345859971932013,0.4556369873694059,0.43817246218618433,0.0,0.02635272103539685
718,6075035400,3,60750354002012,6191.0,2419.0,2.78,2012,1947.0,2001.0,25.8,41.0,0.0012401818933443572,0.019544500080762396,0.4280407042481021,0.4863511549022775,0.0,0.0
719,6075035400,3,60750354002013,6648.0,2447.0,2.89,2013,1946.0,2003.0,25.1,42.0,0.0012259910093992644,0.0105294825511432,0.3664259927797834,0.5409145607701564,0.0,0.0
720,6075035400,3,60750354002014,6330.0,2473.0,2.78,2014,1946.0,2002.0,4.8,42.7,0.001213101496158512,0.013902053712480253,0.38436018957345974,0.5235387045813586,0.0,0.0
721,6075035400,3,60750354002015,7022.0,2576.0,2.83,2015,1946.0,2003.0,1501.0,29.0,0.0011645962732919255,0.026630589575619482,0.35702079179720875,0.5351751637710054,0.0,0.0
722,6075035400,3,60750354002016,6473.0,2594.0,2.57,2016,1946.0,2002.0,1468.0,25.4,0.001156515034695451,0.0282712807044647,0.3281322416190329,0.5753128379422215,0.0,0.0
723,6075035400,2,60750354002017,4668.5488,2044.1584,2.5049920000000006,2017,1944.264423076923,2006.5289389067525,508.8582399999993,28.240319999999972,0.0012669595937409496,0.043885500350772814,0.5149930959273683,0.3350392738745711,0.0034737989672508087,0.0031715208803215255
724,6075035400,2,60750354002018,4668.5488,2044.1584,2.5049920000000006,2018,1944.264423076923,2006.5289389067525,508.8582399999993,28.240319999999972,0.0012669595937409496,0.043885500350772814,0.5149930959273683,0.3350392738745711,0.0034737989672508087,0.0031715208803215255
725,6075040100,1,60750401002011,4126.0,2095.0,2.13,2011,1943.0,2004.0,34.1,28.8,0.00047732696897374703,0.0855550169655841,0.5220552593310712,0.29277750848279205,0.017207949587978673,0.0
726,6075040100,1,60750401002012,4234.0,2086.0,2.25,2012,1939.0,2004.0,39.0,27.4,0.00047938638542665386,0.06967406707605102,0.5595181861124232,0.2808219178082192,0.02031176192725555,0.0
727,6075040100,4,60750401002013,4408.0,2053.0,2.32,2013,1939.0,2005.0,35.3,25.7,0.001948368241597662,0.023593466424682397,0.5864337568058077,0.31011796733212343,0.012704174228675136,0.0009074410163339383
728,6075040100,3,60750401002014,4346.0,2053.0,2.24,2014,1939.0,2007.0,7.3,25.8,0.0014612761811982464,0.011734928670041417,0.6417395306028532,0.30556833870225497,0.0,0.0020708697653014268
729,6075040100,2,60750401002015,4491.0,2054.0,2.29,2015,1939.0,2010.0,1479.0,24.9,0.0009737098344693282,0.011356045424181697,0.6130037853484748,0.3360053440213761,0.0,0.0028946782453796484
730,6075040100,1,60750401002016,4525.0,2047.0,2.29,2016,1939.0,2010.0,1341.0,23.9,0.0004885197850512946,0.008839779005524863,0.5885082872928177,0.3540331491712707,0.0,0.005303867403314917
731,6075040100,10,60750401002017,4668.5488,2044.1584,2.5049920000000006,2017,1944.264423076923,2006.5289389067525,508.8582399999993,28.240319999999972,0.0012669595937409496,0.043885500350772814,0.5149930959273683,0.3350392738745711,0.0034737989672508087,0.0031715208803215255
732,6075040100,3,60750401002018,4668.5488,2044.1584,2.5049920000000006,2018,1944.264423076923,2006.5289389067525,508.8582399999993,28.240319999999972,0.0012669595937409496,0.043885500350772814,0.5149930959273683,0.3350392738745711,0.0034737989672508087,0.0031715208803215255
733,6075040200,2,60750402002012,5564.0,2525.0,2.45,2012,1939.0,2005.0,33.7,24.8,0.0007920792079207921,0.019051042415528397,0.4611790079079799,0.47897196261682246,0.0,0.0
734,6075040200,8,60750402002013,5540.0,2574.0,2.38,2013,1939.0,2005.0,31.8,25.4,0.003108003108003108,0.02527075812274368,0.44223826714801445,0.455956678700361,0.0,0.0
735,6075040200,1,60750402002014,5045.0,2614.0,2.13,2014,1939.0,2005.0,7.2,25.9,0.00038255547054322876,0.026759167492566897,0.5070366699702676,0.3676907829534192,0.0,0.0
736,6075040200,3,60750402002015,5711.0,2591.0,2.31,2015,1939.0,2006.0,1572.0,26.6,0.0011578541103820917,0.025389599019436177,0.5051654701453335,0.3734897566100508,0.0,0.0
737,6075040200,1,60750402002016,5563.0,2617.0,2.27,2016,1939.0,2009.0,1673.0,25.6,0.00038211692777990065,0.017616394031997124,0.5297501348193421,0.35718137695488045,0.0,0.0
738,6075040200,2,60750402002017,4668.5488,2044.1584,2.5049920000000006,2017,1944.264423076923,2006.5289389067525,508.8582399999993,28.240319999999972,0.0012669595937409496,0.043885500350772814,0.5149930959273683,0.3350392738745711,0.0034737989672508087,0.0031715208803215255
739,6075040200,3,60750402002018,4668.5488,2044.1584,2.5049920000000006,2018,1944.264423076923,2006.5289389067525,508.8582399999993,28.240319999999972,0.0012669595937409496,0.043885500350772814,0.5149930959273683,0.3350392738745711,0.0034737989672508087,0.0031715208803215255
740,6075042601,1,60750426012014,4111.0,1825.0,2.38,2014,1941.0,2005.0,6.6,29.9,0.000547945205479452,0.0323522257358307,0.4490391632206276,0.42811967891024083,0.0,0.0
741,6075042601,2,60750426012015,4027.0,1843.0,2.27,2015,1939.0,2007.0,941.0,29.6,0.0010851871947911015,0.030295505338962008,0.4954060094363049,0.38043208343680157,0.0,0.0
